distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10,abs_derivative:Raw,abs_derivative:Median+Gaussian,abs_derivative:Huber MRF lambda=0.1,abs_derivative:Huber MRF lambda=1,abs_derivative:Huber MRF lambda=10
1105,46720.0,46837.97302407029,46729.36983323366,46769.38716909409,46847.41185475507,72.0,-0.3665824054114637,74.54285198416619,79.56675403928239,27.475544503540732,72.0,0.3665824054114637,74.54285198416619,79.56675403928239,27.475544503540732
1106,46848.0,46838.99457766636,46850.7618513861,46873.64750768041,46881.25799199636,128.0,1.8695888721485971,135.20127508293808,117.08409242653215,35.50903684111108,128.0,1.8695888721485971,135.20127508293808,117.08409242653215,35.50903684111108
1107,46976.0,46841.71220181459,46999.77238339953,47003.55535394715,46918.42992843729,304.0,3.009601148605725,267.8724490110835,143.6855232403177,34.29343286279618,304.0,3.009601148605725,267.8724490110835,143.6855232403177,34.29343286279618
1108,47456.0,46845.01377996357,47386.50674940827,47161.01855416105,46949.84485772195,56.0,3.1103829489002237,39.268113050089596,9.972477294417331,6.107172170759441,56.0,3.1103829489002237,39.268113050089596,9.972477294417331,6.107172170759441
1109,47088.0,46847.93296771239,47078.30860949971,47023.500308535986,46930.64427277881,-416.0,2.391771400845755,-356.65509240997926,-169.76809135706935,-27.068371304205357,416.0,2.391771400845755,356.65509240997926,169.76809135706935,27.068371304205357
1110,46624.0,46849.79732276526,46673.19656458831,46821.48237144691,46895.70811511354,-168.0,1.1942416784731904,-159.12922196985528,-103.27675136562175,-21.350751909587416,168.0,1.1942416784731904,159.12922196985528,103.27675136562175,21.350751909587416
1111,46752.0,46850.321451069336,46760.05016556,46816.94680580474,46887.942768959634,168.0,-0.07978564947188715,127.10442877172318,27.937837260200467,-0.9682077059296716,168.0,0.07978564947188715,127.10442877172318,27.937837260200467,0.9682077059296716
1112,46960.0,46849.63775146632,46927.40542213176,46877.35804596731,46893.77169970168,-16.0,-1.0232832572582993,4.382367230518867,19.09026314622679,2.5175157271369244,16.0,1.0232832572582993,4.382367230518867,19.09026314622679,2.5175157271369244
1113,46720.0,46848.27488455482,46768.81490002104,46855.127332097196,46892.97780041391,96.0,-1.276805355806573,85.4839779944632,45.3329521784799,7.8549907329179405,96.0,1.276805355806573,85.4839779944632,45.3329521784799,7.8549907329179405
1114,47152.0,46847.084140754705,47098.37337812068,46968.02395032427,46909.48168116752,88.0,-0.5732540605349641,61.42536870303957,20.908593389205635,4.377964811988932,88.0,0.5732540605349641,61.42536870303957,20.908593389205635,4.377964811988932
1115,46896.0,46847.12837643375,46891.66563742712,46896.94451887561,46901.733730037886,-288.0,1.2265235265440424,-228.37955355795566,-70.60717201085572,-7.461264627738274,288.0,1.2265235265440424,228.37955355795566,70.60717201085572,7.461264627738274
1116,46576.0,46849.53718780779,46641.61427100477,46826.80960630256,46894.55915191204,232.0,4.1075789496535435,193.55804754475685,55.26989057823084,8.7533794697556,232.0,4.1075789496535435,193.55804754475685,55.26989057823084,8.7533794697556
1117,47360.0,46855.34353433306,47278.78173251663,47007.48430003207,46919.2404889774,40.0,7.881249255606235,30.830763682344696,4.416843745540973,2.6433615142268536,40.0,7.881249255606235,30.830763682344696,4.416843745540973,2.6433615142268536
1118,46656.0,46865.299686319006,46703.27579836946,46835.64329379364,46899.845874940496,-312.0,12.183703261653136,-254.41964083040875,-82.01935934160429,-7.2023202898781165,312.0,12.183703261653136,254.41964083040875,82.01935934160429,7.2023202898781165
1119,46736.0,46879.71094085636,46769.942450855815,46843.44558134886,46904.83584839764,304.0,16.51040940044186,239.75298061719513,61.52507822964617,13.431765877030557,304.0,16.51040940044186,239.75298061719513,61.52507822964617,13.431765877030557
1120,47264.0,46898.32050511989,47182.78175960385,46958.69345025293,46926.70940669456,-80.0,20.278331598434306,-76.6061750088702,-37.405405969457206,5.009028631640831,80.0,20.278331598434306,76.6061750088702,37.405405969457206,5.009028631640831
1121,46576.0,46920.26760405323,46616.730100838075,46768.634769409946,46914.85390566092,-336.0,22.91841967277651,-282.42094665098193,-93.74129613801415,5.087194249412278,336.0,22.91841967277651,282.42094665098193,93.74129613801415,5.087194249412278
1122,46592.0,46944.15734446544,46617.93986630189,46771.210857976905,46936.88379519338,144.0,23.981952635938796,130.9090969732606,92.18151755541476,39.27407929212859,144.0,23.981952635938796,130.9090969732606,92.18151755541476,39.27407929212859
1123,46864.0,46968.23150932511,46878.548294784596,46952.997804520775,46993.40206424518,432.0,23.23340952655053,393.32879278463224,226.28584880425478,62.98837226405885,432.0,23.23340952655053,393.32879278463224,226.28584880425478,62.98837226405885
1124,47456.0,46990.62416351854,47404.59745187115,47223.782555585414,47062.8605397215,208.0,20.708307668115594,209.05752606335227,154.67602885734595,49.80150246239282,208.0,20.708307668115594,209.05752606335227,154.67602885734595,49.80150246239282
1125,47280.0,47009.64812466134,47296.6633469113,47262.34986223547,47093.005069169965,-40.0,16.71939756556094,-24.617370403342647,29.74223776778308,20.79478290696352,40.0,16.71939756556094,24.617370403342647,29.74223776778308,20.79478290696352
1126,47376.0,47024.062958649665,47355.36271106447,47283.26703112098,47104.45010553543,-48.0,11.782141003146535,-44.48708052451548,-25.449315553993074,-2.1324583577661542,48.0,11.782141003146535,44.48708052451548,25.449315553993074,2.1324583577661542
1127,47184.0,47033.21240666763,47207.68918586227,47211.45123112748,47088.74015245443,-16.0,6.522414746359573,-29.2275958908358,-58.0901844297623,-20.472945458273898,16.0,6.522414746359573,29.2275958908358,58.0901844297623,20.472945458273898
1128,47344.0,47037.107788142384,47296.907519282795,47167.086662261456,47063.50421461888,-136.0,1.5630261343612801,-146.24407016550686,-132.82123773529383,-39.26072710461085,136.0,1.5630261343612801,146.24407016550686,132.82123773529383,39.26072710461085
1129,46912.0,47036.338458936356,46915.201045531256,46945.80875565689,47010.21869824521,-416.0,-2.6039844524239015,-365.70124609525374,-204.37352877611193,-48.37458146140489,416.0,2.6039844524239015,365.70124609525374,204.37352877611193,48.37458146140489
1130,46512.0,47031.89981923754,46565.50502709229,46758.33960470923,46966.75505169607,-80.0,-5.681733333654847,-82.17088297754162,-64.29934859304922,-20.725893964339775,80.0,5.681733333654847,82.17088297754162,64.29934859304922,20.725893964339775
1131,46752.0,47024.974992269046,46750.85927957617,46817.210058470795,46968.76691031653,200.0,-7.577874917722511,179.65065036473607,91.47548299696064,12.850204136291723,200.0,7.577874917722511,179.65065036473607,91.47548299696064,12.850204136291723
1132,46912.0,47016.74406940209,46924.80632782176,46941.29057070315,46992.45545996865,264.0,-8.383262236158771,237.97868735438533,138.7257975839384,27.711322650549846,264.0,8.383262236158771,237.97868735438533,138.7257975839384,27.711322650549846
1133,47280.0,47008.20846779673,47226.81665428494,47094.66165363867,47024.18955561763,24.0,-8.312340906835743,36.093597887898795,60.70190975485093,18.943573429860407,24.0,8.312340906835743,36.093597887898795,60.70190975485093,18.943573429860407
1134,46960.0,47000.11938758842,46996.99352359756,47062.694390212855,47030.34260682837,-80.0,-7.628243465860578,-44.85551269957796,19.379931680607115,9.67018155216283,80.0,7.628243465860578,44.85551269957796,19.379931680607115,9.67018155216283
1135,47120.0,46992.95198086501,47137.10562888579,47133.421516999886,47043.52991872196,280.0,-6.598660944637231,225.64024971714753,77.43788528697769,9.363807829682628,280.0,6.598660944637231,225.64024971714753,77.43788528697769,9.363807829682628
1136,47520.0,46986.922065699146,47448.27402303185,47217.57016078681,47049.07022248774,-104.0,-5.462615220625594,-101.0659242599686,-67.06627581966677,-18.006185109832586,104.0,5.462615220625594,101.0659242599686,67.06627581966677,18.006185109832586
1137,46912.0,46982.026750423756,46934.97378036585,46999.28896536055,47007.51754850229,-392.0,-4.421584455438278,-344.82690727146473,-174.63671274598528,-36.77679656033433,392.0,4.421584455438278,344.82690727146473,174.63671274598528,36.77679656033433
1138,46736.0,46978.07889678827,46758.62020848892,46868.29673529484,46975.51662936707,-56.0,-3.6528887468120956,-63.252529432316805,-64.84386241828906,-20.025087666868785,56.0,3.6528887468120956,63.252529432316805,64.84386241828906,20.025087666868785
1139,46800.0,46974.72097293013,46808.468721501216,46869.601240523974,46967.467373168554,104.0,-3.3139545747653756,92.19212051836803,36.105125491121726,0.3241124599153409,104.0,3.3139545747653756,92.19212051836803,36.105125491121726,0.3241124599153409
1140,46944.0,46971.45098763874,46943.00444952566,46940.50698627708,46976.1648542869,144.0,-3.533304159911495,129.5579756527186,69.15923889164696,10.305723832691001,144.0,3.533304159911495,129.5579756527186,69.15923889164696,10.305723832691001
1141,47088.0,46967.65436461031,47067.58467280665,47007.91971830727,46988.078820833936,24.0,-4.40835920020254,22.503587314255128,27.372591183819168,6.917907588729577,24.0,4.40835920020254,22.503587314255128,27.372591183819168,6.917907588729577
1142,46992.0,46962.63426923833,46988.01162415417,46995.25216864472,46990.00066946436,-136.0,-5.970565846731915,-99.5149278816425,-11.041465340182185,1.8218821036425652,136.0,5.970565846731915,99.5149278816425,11.041465340182185,1.8218821036425652
1143,46816.0,46955.713232916845,46868.55481704337,46985.836787626904,46991.72258504122,176.0,-8.149191586460802,153.37263490740952,75.50301279563791,10.50804482892272,176.0,8.149191586460802,153.37263490740952,75.50301279563791,10.50804482892272
1144,47344.0,46946.33588606541,47294.75689396899,47146.258194236,47011.016759122205,208.0,-10.768942063095892,169.93118996917474,61.55050372708865,2.645012037097331,208.0,10.768942063095892,169.93118996917474,61.55050372708865,2.645012037097331
1145,47232.0,46934.17534879065,47208.41719698172,47108.93779508108,46997.012609115416,-232.0,-13.540862172965717,-204.2537120786983,-98.8515016143756,-25.753519551020872,232.0,13.540862172965717,204.2537120786983,98.8515016143756,25.753519551020872
1146,46880.0,46919.25416171948,46886.24946981159,46948.555191007246,46959.50972002016,-336.0,-16.095062933076406,-290.9203781121869,-126.1050085702118,-33.52740309424553,336.0,16.095062933076406,290.9203781121869,126.1050085702118,33.52740309424553
1147,46560.0,46901.9852229245,46626.576440757344,46856.72777794066,46929.957802926925,248.0,-18.033895888602274,207.89697465145582,56.53647590373657,-11.0540269468911,248.0,18.033895888602274,207.89697465145582,56.53647590373657,11.0540269468911
1148,47376.0,46883.186369942276,47302.0434191145,47061.62814281472,46937.40166612638,192.0,-18.981720211493666,170.9962740106821,47.71443628142151,-14.486053494227235,192.0,18.981720211493666,170.9962740106821,47.71443628142151,14.486053494227235
1149,46944.0,46864.02178250151,46968.56898877871,46952.1566505035,46900.98569593847,-240.0,-18.649814801246976,-210.62948644225253,-105.3931670594684,-38.56668539098246,240.0,18.649814801246976,210.62948644225253,105.3931670594684,38.56668539098246
1150,46896.0,46845.88674033978,46880.78444623,46850.84180869578,46860.26829534442,-160.0,-16.889026757813554,-163.86231139873416,-123.8939374598267,-42.5039858268392,160.0,16.889026757813554,163.86231139873416,123.8939374598267,42.5039858268392
1151,46624.0,46830.243728985886,46640.84436598124,46704.36877558385,46815.97772428479,-168.0,-13.714014940855122,-155.71825034256108,-106.28864532000807,-34.69168484538022,168.0,13.714014940855122,155.71825034256108,106.28864532000807,34.69168484538022
1152,46560.0,46818.45871045807,46569.347945544876,46638.26451805577,46790.884925653656,-24.0,-9.299269739825831,-24.75669271199513,-26.971998500201153,-13.548552348453086,24.0,9.299269739825831,24.75669271199513,26.971998500201153,13.548552348453086
1153,46576.0,46811.645189506235,46591.33098055725,46650.424778583445,46788.880619587886,112.0,-3.9632280745754542,98.63793779863408,49.372649819400976,8.63972491362074,112.0,3.9632280745754542,98.63793779863408,49.372649819400976,8.63972491362074
1154,46784.0,46810.53225430892,46766.623821142144,46737.00981769457,46808.1643754809,96.0,1.8638006912697165,88.41194629561141,63.08994795840408,20.491974667060276,96.0,1.8638006912697165,88.41194629561141,63.08994795840408,20.491974667060276
1155,46768.0,46815.372790888774,46768.15487314847,46776.60467450025,46829.86456892201,-24.0,7.697182734438684,2.3054177486992558,43.89719405581127,24.793421887206932,24.0,7.697182734438684,2.3054177486992558,43.89719405581127,24.793421887206932
1156,46736.0,46825.9266197778,46771.23465663954,46824.80420580619,46857.75121925531,216.0,13.052054019419302,179.25306668880148,92.60163420903336,33.97421129607028,216.0,13.052054019419302,179.25306668880148,92.60163420903336,33.97421129607028
1157,47200.0,46841.47689892761,47126.661006526076,46961.80794291832,46897.81299151415,-16.0,17.472069286432088,-11.268617483074195,17.90770857129246,24.952421834543202,16.0,17.472069286432088,11.268617483074195,17.90770857129246,24.952421834543202
1158,46704.0,46860.87075835066,46748.697421673394,46860.619622948776,46907.6560629244,-208.0,20.580228897815687,-154.47647648569182,-22.878508495155984,20.025874556471535,208.0,20.580228897815687,154.47647648569182,22.878508495155984,20.025874556471535
1159,46784.0,46882.637356723244,46817.70805355469,46916.05092592801,46937.86474062709,344.0,22.132133131141018,281.04217400235575,121.45676594323231,37.90191473404411,344.0,22.132133131141018,281.04217400235575,121.45676594323231,37.90191473404411
1160,47392.0,46905.135024612944,47310.781769678106,47103.53315483524,46983.459892392486,0.0,22.021728228985012,22.429845122533152,43.24880632485656,25.168146385021828,0.0,22.021728228985012,22.429845122533152,43.24880632485656,25.168146385021828
1161,46784.0,46926.680813181214,46862.56774379976,47002.54853857772,46988.201033397134,-48.0,20.307539095789252,-34.31386183577706,8.289653031341004,14.951192674507183,48.0,20.307539095789252,34.31386183577706,8.289653031341004,14.951192674507183
1162,47296.0,46945.75010280452,47242.15404600655,47120.11246089792,47013.3622777415,160.0,17.22542194136986,110.35653223956615,29.620152769159176,11.029358231437072,160.0,17.22542194136986,110.35653223956615,29.620152769159176,11.029358231437072
1163,47104.0,46961.131657063954,47083.28080827889,47061.78884411604,47010.25974986001,-328.0,13.159055038875522,-262.4691963332043,-79.42919472385984,-7.789540388490423,328.0,13.159055038875522,262.4691963332043,79.42919472385984,7.789540388490423
1164,46640.0,46972.068212882274,46717.21565334014,46961.2540714502,46997.78319696452,200.0,8.620348793221638,173.82670707113357,60.09226305926131,5.412606952737406,200.0,8.620348793221638,173.82670707113357,60.09226305926131,5.412606952737406
1165,47504.0,46978.3723546504,47430.93422242116,47181.97337023456,47021.08496376548,216.0,4.1846425827279745,194.57608587764116,59.7059839016365,-0.8439850107606617,216.0,4.1846425827279745,194.57608587764116,59.7059839016365,0.8439850107606617
1166,47072.0,46980.43749804773,47106.367825095425,47080.666039253476,46996.095226943,-168.0,0.4137729704452795,-152.7272718486238,-96.9743113543409,-28.784975475336978,168.0,0.4137729704452795,152.7272718486238,96.9743113543409,28.784975475336978
1167,47168.0,46979.19990059129,47125.47967872391,46988.02474752588,46963.51501281481,-384.0,-2.2100607325883175,-360.5747772382383,-182.6289179646592,-42.8044634874459,384.0,2.2100607325883175,360.5747772382383,182.6289179646592,42.8044634874459
1168,46304.0,46976.01737658255,46385.21827061895,46715.40820332416,46910.486299968106,-104.0,-3.372632777056424,-103.26846701785325,-66.9124425396476,-22.70439784829796,104.0,3.372632777056424,103.26846701785325,66.9124425396476,22.70439784829796
